STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,SECTOR,Secteur institutionnel,EDITION,Édition,SCALE,Échelle,CATEGORY,Catégorie,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,PRICE_BASE,Type de prix,BASE_PER,Période de base
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,KOR,Corée,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,515,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,KOR,Corée,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,12.6,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,KOR,Corée,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,527.3,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,LVA,Lettonie,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,13.25,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,LVA,Lettonie,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,483.16,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,LVA,Lettonie,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,475,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,LTU,Lituanie,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,472,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,LTU,Lituanie,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,475.15,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,LTU,Lituanie,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,16.53,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,MEX,Mexique,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,415,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,MEX,Mexique,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,10.4,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,MEX,Mexique,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,395.03,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,NLD,Pays-Bas,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,459,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,NLD,Pays-Bas,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,492.68,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,NLD,Pays-Bas,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,15.13,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,NZL,Nouvelle-Zélande,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,479.07,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,NZL,Nouvelle-Zélande,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,15.85,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,NZL,Nouvelle-Zélande,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,501,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,NOR,Norvège,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,477,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,NOR,Norvège,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,468.45,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,NOR,Norvège,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,9.6,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,POL,Pologne,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,489,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,POL,Pologne,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,488.96,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,POL,Pologne,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,16.25,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,PRT,Portugal,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,471.91,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,PRT,Portugal,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,18.24,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,PRT,Portugal,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,477,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SVK,République slovaque,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,463.99,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SVK,République slovaque,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,447,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SVK,République slovaque,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,25.72,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SVN,Slovénie,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,15.74,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SVN,Slovénie,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,484.53,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SVN,Slovénie,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,469,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,ESP,Espagne,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,474,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,ESP,Espagne,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,473.14,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,ESP,Espagne,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,14.2,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SWE,Suède,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,481.77,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SWE,Suède,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,487,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SWE,Suède,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,14.97,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,CHE,Suisse,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,507.99,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,CHE,Suisse,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,20.82,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,TUR,Türkiye,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,453.15,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,TUR,Türkiye,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,12.59,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,TUR,Türkiye,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,456,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,GBR,Royaume-Uni,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,494,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,GBR,Royaume-Uni,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,488.98,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,GBR,Royaume-Uni,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,10.95,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,USA,États-Unis,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,464.89,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,USA,États-Unis,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,504,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,USA,États-Unis,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,14.91,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,OECD_REP,Pays moyen de l'OCDE,PEE_PISA_R,Note moyenne en lecture des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,476,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,OECD_REP,Pays moyen de l'OCDE,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,472.36,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,OECD_REP,Pays moyen de l'OCDE,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,15.46,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,BRA,Brésil,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,14.84,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,BRA,Brésil,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,378.69,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,BGR,Bulgarie,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,417.3,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,BGR,Bulgarie,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,17.24,,A,Normal value,0,Units,_Z,N'est pas applicable,,
